t_1,t_2
87.5210866184,95.8756624651
2.17630308379,37.236752836
6.98842239268,74.453320889
3.6142697844,51.0002576622
26.3422937637,57.9058580389
66.0009750477,83.5741664412
9.07882249158,15.896188519
36.4603550779,180.207013415
48.7018156711,NA
12.4553545867,44.9275045006
155.542461309,NA
6.35664936769,15.2993525769
104.084163797,118.181661999
0.103165774801,36.0117353499
7.71225427481,23.9703830511
16.7709895142,53.7654598385
44.7529172931,46.1926528512
8.70096568447,16.7562406412
NA,NA
5.46950324788,66.6948364001
5.79438019143,19.8154906345
23.7492204277,42.7501854585
117.322450609,139.451123315
68.864296034,76.359720656
34.7956941926,54.2747985625
0.168160672054,10.660820229
4.01452382484,5.69393744382
17.117418677,44.5671983898
8.68890098377,NA
21.1702779519,44.3876044977
23.1927796543,154.401656423
1.38381256503,47.2462397088
48.6881022431,NA
7.40818395246,107.79221057
22.9310996369,73.5342976492
29.1976845556,38.3714118402
97.4732360229,107.199156715
3.61733160754,38.2567839033
12.3840093648,97.0709088253
13.2675849912,47.3953470118
1.30097578747,19.4050619556
87.7319092342,102.015709826
75.5529982545,85.3472183892
104.583147937,146.436320377
51.7091522694,306.779604416
13.7161204565,58.3163776109
16.3471768369,NA
3.33825869911,77.4206084888
19.1955411008,35.8361681276
36.6411663368,78.444675099
4.37655662489,51.6476288992
19.7417191015,68.4969177464
5.45775960264,96.0630672646
19.5096122984,25.6651857873
14.7663018079,199.226134485
12.38145561,56.5825110861
59.4316294136,NA
67.5638591386,103.115082363
49.0893394156,103.756690853
62.420002618,117.749488635
36.8978067417,47.3446160928
65.5015244461,105.652906646
91.1035914419,158.928217966
43.9889902785,73.0327598166
115.671906273,139.595548755
8.33441759328,15.2924415658
4.94655800126,39.9313673123
5.47216941101,11.6002874022
27.1584473527,43.0710030061
2.3073139263,5.25649022101
66.2668404871,85.3223433671
25.1978170109,63.9705590587
173.034792654,NA
16.1454298257,65.5909752688
30.8697269718,NA
20.6692646243,26.8930168519
40.9265379525,101.305339515
32.8109224913,71.7521094955
25.4654206821,52.6381766343
57.9620918308,66.2198207701
33.7873076533,46.2274191979
7.07995606664,21.4821469354
17.1984619126,NA
30.1529009538,NA
57.9092246776,NA
36.8771279598,38.3945970856
83.7189679112,89.0384226628
4.88625137542,32.6739886135
21.6958086882,47.4602612188
56.5434783564,58.0552313404
141.360777654,204.097622883
59.8205216882,73.6100761131
1.99153040062,44.6828263762
14.6793210084,97.9999378064
95.2079010156,113.598431766
2.39677080597,30.3237887004
81.1250543114,138.767404741
10.6447735662,52.4937328911
120.155605344,189.382938094
16.08115114,NA
20.2524512305,120.328986369
41.30461796,45.2898728847
47.1171490664,NA
9.38911623768,93.3568613387
168.23051237,182.945297101
21.8606328113,26.9931186306
28.2423083105,29.6036765704
8.5804513369,30.5881999228
20.4594386854,20.9011648526
22.283943283,85.089263258
44.7464173125,73.5389999485
73.7405310573,83.9387249041
16.1419108524,157.867175002
11.6674966201,11.6750707798
100.312220829,106.055015093
NA,NA
66.0378345164,90.22718375
43.5562809413,NA
43.6395503063,61.0327821347
16.666169849,68.8738730173
12.6093193285,13.381474017
21.9053567148,129.296739238
101.821449548,113.105749394
58.4229530443,76.8083208794
79.4891934633,172.448593758
20.0686115717,31.7125300856
26.6361008832,100.821500587
48.8353680373,58.229871472
29.6345508873,89.1035967683
27.4202838886,59.6948325433
15.1767525875,34.6608857521
10.0715891395,21.0905539281
17.5066858985,19.4867711761
46.5113065066,115.125298248
69.2311921001,106.92842517
14.8807336951,68.1538568911
126.543063364,140.297050411
1.8544457169,29.4782128381
107.52291408,248.793130416
88.6670589673,92.9974741702
72.510121655,99.7951530587
40.1499028414,84.838606809
57.8649275015,62.8238932831
11.3953559415,60.6470732644
39.1059478835,230.30079915
14.196938383,341.939354983
1.94786087531,NA
4.95256415091,5.76379387733
11.4130019825,15.2772330134
56.6734369775,65.295252207
98.5094299881,138.607182205
31.2534865393,63.408901119
14.7195373224,30.7167282289
4.23007714556,NA
44.3380982374,52.6850397809
19.6517018526,26.3419301033
88.4907233587,111.615006964
11.1782429452,NA
8.19109530238,57.841173994
19.5070141376,21.4017268567
52.8048520107,76.6444288995
107.753084331,122.308990391
6.92101214651,32.5931041421
6.10008165371,39.0896523967
5.61659447289,NA
46.0507655055,79.6325039076
23.7258841202,53.4465055826
5.23835774558,29.5831276859
34.4228993862,49.760604089
39.4978808614,64.642417431
23.5064462578,26.2185554849
79.4122887008,82.5773139276
5.97368215424,47.447122704
38.098510325,43.21307494
3.2673492911,5.04600685011
27.6112528884,40.758331579
6.88368257312,72.592393975
52.4189418889,66.1294588228
11.7831131019,53.8140312065
69.5889882693,78.6103207693
32.8267734248,84.5840278457
9.86204750284,50.493551509
19.9166597436,24.0040205936
6.60395376302,45.185005762
13.7524002793,43.8686262939
4.11104922732,55.4796320218
0.0814345816232,10.2276940134
54.5269206782,NA
51.2511360267,53.123072417
6.97629932767,237.887689369
46.1818910235,65.6854819348
36.382226377,110.172108944
49.0769393644,92.0234596173
6.77504508008,26.9085584894
50.7021311191,65.8180571002
18.1023548283,19.4630791911
61.1388631047,155.352918705
37.3755008341,66.6992879752
32.9980506495,91.4540686546
5.83020254738,44.74212662
12.379223327,45.7651195208
0.428005181794,23.2592504018
52.112262587,67.2579229181
41.0369378335,NA
41.3573899193,47.7568184001
11.9240071136,78.5363853886
17.9875683007,45.3685815555
10.8315548685,NA
71.0321974203,NA
30.8902312933,47.6811410567
27.9888591027,81.6764574062
23.1905178858,88.2427804929
3.25047299968,6.33982288059
24.2405521465,140.320711284
30.3914957245,34.5892304234
5.21025275539,16.5980519447
21.3783345547,98.9041300491
0.589308125168,19.9978439209
37.7746420665,NA
5.80238051684,25.9501705714
59.6163739345,92.0366943577
42.0952443588,47.2453018312
12.094295507,191.106455521
68.8781733919,85.0247232473
15.1650294807,46.7656703079
35.0128500363,142.4953073
7.77452469534,17.2827434881
2.43213718457,47.3848509393
3.06318869359,13.2185042451
33.7430949858,46.2548082521
38.4014880437,50.4433537601
3.021721664,NA
10.4720645228,268.431456713
81.9426192038,106.111932022
26.7337001705,42.433158311
30.6566925658,31.6884221736
10.1878090294,NA
34.8938777672,40.9177153717
68.6446878279,106.885121983
217.198046963,NA
5.0684601478,67.1069878339
48.978960185,66.2060793325
34.8020658677,NA
74.0805997086,NA
43.1059690301,79.6727726357
80.0931682479,144.116408783
42.9159763215,76.5354335346
5.77934825429,26.1409381979
46.489402354,70.6210538851
45.8799496759,86.8359266537
101.234294729,104.985937941
17.1123838698,28.7235888073
8.04413175527,12.3905091894
9.0695236623,55.4394195855
48.4580819559,60.2711096126
36.05677993,58.4506261158
20.7607750766,NA
43.7128930446,71.5912706913
22.3276125287,70.3384208778
219.842398315,NA
7.81027303694,35.1779908173
33.1503936668,NA
70.8131249432,NA
18.5753913901,53.9510160102
29.4737236401,33.1145858271
14.5725715335,108.183167381
17.0270238024,50.8845161138
12.5909592627,26.7886174729
48.4086434144,269.156562661
72.6213324466,111.394423421
11.5612443995,23.8226797591
9.75644189767,41.1198208713
10.9818273779,51.3838354395
15.9739920328,54.2504904901
57.2933573842,NA
4.85161946436,83.6363209985
21.5433885713,40.4257016502
19.0201251773,33.0428699573
37.2625346554,46.5071500632
111.32746717,268.624556137
108.401786554,120.388645362
52.8618259335,53.0471975265
60.896696179,70.8388905854
29.8007418922,80.9781966897
31.953156395,43.8024998013
35.7842670047,48.8273551903
18.4045925994,30.4160478774
64.0030036258,79.52725463
110.5830466,185.773736092
26.8676806023,34.8192799204
61.7534701594,76.5847933163
154.251444633,NA
13.3749392834,83.1333863049
18.4028639503,NA
21.7814945389,38.4883551052
29.6672862257,35.0532505329
23.7100823717,35.1266206075
27.7114999672,NA
10.7198269649,44.5833634908
20.1436911578,84.5799731936
115.246199082,179.836624035
88.1053116269,129.300233312
287.560173745,288.680090066
23.0147710395,48.4625594811
8.77866280473,22.5252162666
7.76555761392,21.3614594405
6.47391428265,6.99547593636
17.5611718406,56.5966083343
67.0553423474,101.647067629
6.18820652075,50.9134211865
23.7062643185,44.187114144
11.6423187683,NA
18.6190525273,38.3220243137
98.2483665862,145.999481312
24.9639983113,31.1804116654
11.8420453441,29.8057162593
114.892446137,NA
77.3257380701,131.896372813
7.79137853394,NA
11.2234067949,67.0283034355
21.3085001965,22.1691893942
56.7434072164,NA
18.508898613,86.6550686432
6.62577962647,31.5542418128
22.0598463157,23.4210323854
66.6739849015,NA
62.1966191446,65.1964167474
16.3898967382,30.7683634189
6.2178776671,36.3089147914
25.874787894,40.1297378471
26.5018902691,NA
28.692677472,36.9745884599
92.5786430545,NA
13.2313178806,27.230890509
220.4575937,NA
0.552239626052,16.9553008093
2.68190720034,33.7273928522
10.690254219,43.7110316971
10.7507765262,20.6926642267
44.8180842015,46.3209267517
108.860218246,115.708962822
55.5095486509,79.6912493593
34.0798488369,79.7087612881
13.702706295,109.501202229
2.2218098793,43.3379515497
17.0898063652,64.211026591
72.9068402664,NA
5.91678551364,47.6503832161
80.9015605787,82.6903342784
37.1407387953,79.0007483705
13.6702544519,48.4218646458
46.4353206091,59.8690351741
17.4161936902,36.8964565716
24.767173938,35.4320333621
64.1096273071,122.647811496
55.3101721947,106.64262718
64.2693622404,115.489275654
2.96459634874,54.764653841
16.5781257951,36.3685555572
3.34641835245,37.2705533802
47.788652261,94.7038459353
56.8061411091,86.4671718427
50.6432518414,78.3525586853
52.7628001343,91.1987577651
14.2325222802,88.5482292466
6.30218541736,19.5981898349
70.301582946,NA
12.7761376699,46.6316294052
125.425437579,190.35988257
18.5175343584,NA
18.4475047719,39.7244723121
37.8802660124,NA
26.0130015413,37.2157798421
25.3637669677,33.1025711824
0.943841804098,7.60735085571
10.9318166737,23.3507610447
52.227352055,65.9795975434
6.00928328962,23.5544347651
17.2782826595,171.443544318
287.110758605,NA
23.1514953119,111.263267239
68.6304215936,123.786757328
4.17501041374,48.5025759044
25.9442687166,62.0197263467
81.8122367687,NA
9.96821933059,19.7414101411
5.00621678531,34.4126082898
38.0012730196,108.42988944
66.7954347169,NA
13.6205380952,54.229169433
39.506203835,50.9584864465
71.8531516311,NA
68.0553067777,95.9900654961
83.4591468354,110.84025815
14.1149131519,22.184340889
65.2245732897,70.8572689553
23.504161113,112.938338855
8.96855973142,NA
8.94695435101,15.643574016
2.4870472756,33.3441291829
17.4387677622,NA
15.5642489806,57.8603005756
11.235842373,55.8275075456
0.642467054965,67.3013325219
69.8957758912,99.8318481729
85.9590328339,NA
25.954533599,145.514000821
104.134007996,153.526030209
124.544257388,NA
90.4757153042,97.3103958782
8.93550633926,52.1326869992
52.7869147932,61.0810583816
14.037900915,70.5991075448
30.103723438,39.7374059698
146.867552993,343.352742865
23.4042917666,43.8922209705
54.4497121308,84.1262168477
105.238544454,122.439494861
29.4796636937,39.996288837
70.2707223262,111.096899763
14.7079425357,103.393236621
5.93150321594,30.3446526422
7.57847523745,26.5293980391
62.9587690959,84.8609625592
34.9433588792,54.3368681123
74.0854608999,142.319008602
49.8269161289,61.7101566808
10.7493259389,33.4710581505
35.8646958494,58.3320092345
21.5371933617,55.1835140102
1.85648852201,125.990633329
25.6266351692,34.697339396
6.46327982583,50.6581627689
0.00782997271926,20.8770800338
3.97633343318,316.158143051
4.35741074952,58.0401661047
8.5484683926,46.1544003436
58.4801856397,89.0435835212
10.1304713007,76.4572584511
12.6053827229,32.9472167836
1.40396368564,36.9447606857
3.00011395354,33.7008290409
11.7868218361,NA
8.00483842931,23.5746889319
0.969663077339,18.8072712812
81.2459543582,115.072023012
28.0082383984,68.0021842431
145.332370956,207.229821462
23.4004595083,26.8979976984
39.4454314726,59.7252965718
6.63969085087,17.6002872207
80.961837773,NA
25.5057827672,61.7648457437
10.3950446943,70.9660878701
70.2588355261,106.779008889
166.335929766,293.179752487
23.2092987874,67.644337859
54.6579130509,99.7108850857
44.2563249358,NA
8.72151941084,12.591739597
18.039677428,37.9393833793
36.3847037017,153.246819049
10.3431021167,NA
7.79258280715,15.758992336
3.31935319375,72.4751661107
27.6813935823,85.6317983487
10.8416525726,68.3931363955
8.72372561315,24.8067836616
20.2652181686,36.0835431184
12.9022736758,16.6729467954
143.109010388,157.501263155
15.5034102254,45.919323677
38.1171700671,64.2965537553
38.1245670349,43.6352138549
49.4001214503,81.2440542099
10.8529856362,31.6136578262
30.9908461979,54.1823664717
100.196101162,109.978797421
10.0302540492,131.836001334
51.9766215998,87.7769538624
105.655407795,169.288490811
15.4096618757,62.1453783381
48.1446740149,NA
57.6503633557,101.481986491
40.3449441208,90.8461025467
10.6730876143,22.2867370676
50.499577773,75.4831516524
24.2010130365,25.4879942315
3.83801658713,45.7312291943
5.82759842105,31.6624215113
12.5353242992,66.0788404503
40.6944336906,44.2289987342
31.2387008883,59.0000295757
13.2634845009,135.145258892
64.8211963005,93.3815526747
26.5741835456,33.6863679456
67.6118847748,70.4969473096
21.3744836874,27.2550529636
54.9845815438,107.411652034
162.010647211,163.211066521
47.0722951364,50.9955904081
44.7229386264,50.9601422835
41.6003544877,65.9524092148
45.1000679919,NA
11.5150753424,13.0115432634
69.5772812898,295.059024409
27.8501635636,104.818110334
7.48729094409,51.1592876152
12.3350831943,NA
6.78155935767,33.2598482382
46.7794568343,51.6614517394
31.5128902003,50.9326937416
15.3811148813,32.719328884
32.6776910487,32.7167815106
99.3045242236,321.299912337
22.5044556641,41.3032105665
8.45611757145,132.372097444
13.8529205373,108.291067328
79.8160295418,235.223424305
27.970201591,92.8262653779
44.6968364878,63.9706157804
31.8206748551,40.5911654916
38.9496430307,40.0144143428
45.8583941123,77.1746830506
74.975698868,105.051354945
26.4600835824,31.5159119675
7.50675157783,15.0573516533
26.8759527434,55.6772718066
45.015299574,56.4751317684
38.5897743132,153.677629258
19.8771657947,112.344197755
82.5140160172,120.45637238
40.5124677089,63.4526264537
16.3942562524,37.1124756077
30.3466637937,68.3467483863
13.4977943002,24.0547859023
32.0080618735,112.803445074
15.4359382911,75.0930075117
0.876558778752,39.8278029448
103.802140495,107.77145873
13.3042907496,20.0899180026
61.4892216999,71.3701710143
45.5249530289,253.527254784
36.7167184929,39.1758143455
61.381713505,61.5598002213
48.1206950868,81.7767722764
11.1062104012,46.1386733874
48.4976166476,56.1258475988
53.8074103979,61.5417991249
121.58703637,136.570385746
2.96979186421,32.824733626
8.43527374267,35.0975590306
30.1031866494,113.104507701
39.9855158632,44.4315253743
17.4015890287,31.8642751527
22.8930894734,43.6796954919
22.499790214,32.3422351495
29.9444031381,39.3731082636
2.63322670488,13.7184296951
58.0544505864,69.4007256547
0.884387789158,NA
55.5854947392,75.1362065165
16.5278514468,85.5012154877
7.01435083334,26.0857577292
20.2340345847,44.4507062442
26.0108640421,NA
20.7883827802,40.8370899204
0.970077934415,17.3157230267
2.5853472851,34.5379683966
28.9055122068,32.9823285504
13.0087331813,48.8415928549
0.692760488065,22.0234404669
57.9049750244,61.0005020974
33.9599725359,40.6532197754
27.5819191135,65.7028889141
56.3276746727,88.7466929448
22.4488178952,30.2771413882
9.67193373149,55.433492957
25.278161558,NA
10.4122191403,86.1827302487
344.55006361,NA
18.4267392353,70.5636741945
36.6660921276,44.356878104
79.6159964253,103.900639535
159.01945748,178.933869003
3.79709646076,40.5505993917
77.879972517,100.692721677
47.4405399883,58.8050946136
2.09963576977,61.8364449041
2.25613336775,50.0541208419
15.6201297421,31.8441028665
35.7585782226,NA
19.8159201292,32.8638664783
31.1460501894,44.8391646079
41.3720844921,128.70631526
26.5136465305,92.3864235286
9.69636637843,50.9843531543
33.912880386,49.8365376337
125.288594994,142.457024199
95.8276130593,278.47887473
19.4210329817,30.7964862483
16.4482141752,33.9987941516
10.3652120732,14.4926111199
27.1064557914,34.4122225219
7.78952838066,63.1245581665
15.2944278295,56.0210892776
47.5807696776,62.1125418019
8.2468034319,304.003011661
14.8393020124,25.3764022875
16.5094405243,35.345221553
57.1605311729,NA
19.9721461902,41.7176775435
31.7188587167,106.4846597
19.9974018285,49.0858684742
247.001241573,NA
24.1546976694,70.6744243938
47.2988030483,55.4180897952
148.679902942,179.147142702
21.2248496277,NA
7.32009070357,51.6365552448
5.48518257241,62.3316387709
15.5115296842,21.7962387385
25.4088122882,118.353051499
53.7075545552,58.2532419613
NA,NA
217.455148039,NA
13.870842356,17.947518366
43.7598727888,49.3488045244
63.215723143,NA
36.8062149735,54.6669390192
60.6093447636,62.8414782994
40.4198963452,43.7974320258
48.1633061092,66.8144812699
67.5773446743,72.3640617795
38.4052142211,56.7695936423
35.3299770154,NA
38.8587950384,47.1637969101
38.1458028521,47.9810710132
12.5137804447,20.5347037377
7.92555247797,36.3169507402
29.3709786757,47.1413171689
3.31146660372,51.2986518398
9.15846918859,97.6927826515
48.147884362,52.1861204321
13.6594849796,60.0166526965
30.7350915213,58.1223483387
196.571329377,NA
47.1191125671,75.012666007
32.8326678129,98.8830194532
4.36920104907,41.2482255539
125.912613333,NA
25.8250120505,114.089587049
13.4204807211,42.60464748
6.17573217196,7.66581568489
65.8635527453,214.666304335
33.8935705244,36.3876652931
34.8145843766,NA
161.623087136,NA
20.4684830304,42.6632671724
142.938212165,231.805877248
2.33713880797,62.3991992584
2.89351976539,64.2875648203
166.861414518,NA
130.765798235,338.010557655
12.4073780712,65.974366347
17.2354449211,30.2631890071
4.50442470142,24.446600206
37.4031596442,280.916158702
3.5762429169,8.07854934297
62.4073361123,80.3151229101
21.6822451444,25.3609253887
122.399005548,NA
18.7344165727,NA
40.2502550974,104.478306048
50.9993434196,85.1757398384
24.3902536448,90.6799576092
2.20697363321,12.5035487523
28.7548615363,34.5747897622
102.588171923,NA
19.7379044877,38.8176505279
44.2318299197,63.4882603215
54.2638102494,88.5423740797
15.931256745,85.14668918
25.3326177588,323.357151626
10.0305212893,69.3909444357
14.4082196793,NA
7.24583545119,63.0921284692
79.7136403878,82.1577817297
NA,NA
49.4032018787,51.9449615877
33.8993473265,81.711019037
95.7538909393,102.049453347
21.8863592767,23.943404295
20.0113286583,88.0872746039
22.0279074125,58.1722197594
12.5364102399,21.7761621147
8.15988795244,69.8973788613
45.0127749256,192.274214411
12.6509934438,NA
13.0109456282,NA
8.17634239946,8.77798586585
5.01855816369,12.0418289474
6.41648109703,22.0092828869
100.872667709,115.688964688
25.6749570049,36.8373530973
77.898144758,85.5347236404
26.0394607901,32.271407572
4.59841629169,38.8997730629
219.577436631,378.787504505
15.2622188857,21.0807980228
64.8040142591,79.1226827914
5.4538346738,19.0441901528
54.1580999706,84.3383412308
93.2762836076,103.224098521
29.6422573468,74.8458770841
6.31391355602,9.67730730513
3.43340898142,156.554343117
42.2467089063,50.5540865114
65.9530013133,78.4615243401
57.1177357408,57.1681526335
243.601412648,NA
20.3924528251,35.6137245571
14.0993144566,20.9916145669
69.4017728395,NA
51.2614271937,52.1043264455
283.426637469,284.476713657
55.5223418657,75.0596821442
2.85524670787,14.6193608219
67.7993541575,238.675618806
18.4343101048,71.8262486745
51.6796009569,53.7252145249
13.1681020567,13.1784781117
1.11147453405,5.56767535832
56.6728200516,65.3327139076
48.7849319091,NA
38.9671288195,63.8160805929
37.1287585995,52.2800186242
8.84701190584,44.924641395
5.4850891479,NA
5.27608601806,28.4511284271
36.5681634257,268.813464709
5.41010166595,34.6274346792
6.51792153696,30.0966947857
23.3186061392,37.8569408171
3.56092118359,NA
26.4650068426,34.6206877986
36.245461687,NA
4.6038250219,60.8847718662
20.7825843653,299.4611176
23.7789747189,26.8046386774
16.3536371196,25.3191022126
30.3751981194,NA
10.6991482003,NA
23.9250517815,25.7442079313
3.07556181682,NA
13.6569587656,43.2195594471
85.9199722403,90.833247951
29.4488348454,42.743922276
67.4566720534,68.8611280109
4.84052156658,32.4950270317
14.3738690064,NA
24.8314980988,93.0262058518
95.5930863287,136.137000027
80.1616514185,NA
73.1515637078,125.068442128
18.5511368566,225.083063564
27.1337059618,50.3874563245
90.5587079171,NA
92.266863113,173.127499125
29.1732011819,103.47987627
56.6179112274,NA
50.4365123991,71.0407517393
23.7634821623,24.5404588065
57.3620669528,74.6675589311
17.8727939085,72.2435643644
66.293517368,155.037770484
26.6984160103,38.0810857599
92.7668640446,NA
15.5430979639,66.7480914468
1.17907215364,NA
44.2433728769,51.4241462829
6.74725269569,35.7011517657
23.7730610034,55.4376166327
44.761360231,70.2615396973
25.991043082,37.5487196488
11.7976139685,17.2561866773
6.9253747329,8.30813091729
22.9206378382,49.9221610659
3.54421981534,78.9536297269
31.32188711,41.3287345381
28.9220025203,41.9179310548
5.46258900077,21.2288756292
61.9620543606,65.7881247403
56.8424077116,NA
74.7783625189,118.856794381
58.8030124301,102.023319516
21.15827022,32.5199079771
28.4017853331,31.6138843258
70.9941694968,128.524320234
28.2944442173,71.4526141586
36.3652602367,43.2738784801
93.0221461012,NA
37.8000844211,53.5542074561
164.074880942,NA
44.7736396136,111.085812203
31.6656335872,53.247141283
71.1260252856,110.577491566
89.8470807528,110.188360097
5.40908296179,NA
1.39871800526,46.9026557246
9.49756620849,23.5955292992
9.57044999781,51.7574663502
103.370858416,112.153282667
2.04679735325,21.9403398711
31.9709726006,65.136843724
16.6620887886,26.3835010122
17.2255261006,25.4494378685
4.59743093321,82.0180691456
164.797988464,NA
120.642944841,356.358393178
19.6024529657,30.1600102992
18.5345913939,39.3809131068
18.111699731,43.1099350768
3.9211771243,57.6254395009
68.0159373219,94.1160776758
10.8660897525,97.125706673
16.7536861303,27.6370514028
0.15937330067,80.0617453645
51.5329938498,80.6934610124
60.7465786314,120.956930012
25.5091526804,70.2520667732
26.6520680423,101.981001939
15.53173004,22.1768374591
36.1059716298,36.7855777956
60.3265060587,114.724606453
3.61388720737,23.024698848
8.50796728882,50.3271366134
22.6241545887,60.0202011469
12.2941971608,19.5821547954
25.9137824777,44.2305410059
63.4789432321,73.9722142293
7.02437153582,118.001980898
21.6085219611,59.0100127677
46.81443164,69.015081808
47.1120133683,NA
11.6886007205,22.6027875262
20.2165012831,75.7278062641
88.7762035428,101.490119136
11.7108614095,33.1581650733
25.700772533,51.6065996872
5.38789019972,57.0235054265
108.251506667,143.229958591
39.3728024762,79.1535183996
16.7580186697,NA
7.69507217028,9.17964640711
62.4298943003,64.6387972147
302.081370727,NA
102.513837387,133.601556704
23.9601519946,42.5980288415
48.3498578893,69.8399001728
52.1692010338,262.819169898
22.5176015622,65.0671925469
191.236665106,227.463579727
78.8184799148,NA
84.1838479675,98.2068663392
1.33197122396,37.9002594138
1.71659649778,27.8625281887
110.243807753,NA
9.05934395848,39.840023735
15.5411882674,45.5494700832
20.2722939476,NA
33.6165056242,120.511617657
21.2889545865,90.7883494635
12.4244265408,18.7176207659
20.415004721,51.8237000898
42.0320187495,57.3660826371
30.660440185,57.7102509727
91.9433370636,93.7200083262
45.7320208583,49.7535627586
33.5096380639,61.1401547466
93.2224445117,146.110698822
79.4650344344,106.339315773
8.76052432672,111.11529227
18.1437508023,59.0100279025
21.088821731,35.6783043184
44.1224559254,76.5164777954
32.4886905816,38.6289512247
54.0933165964,64.6749337977
38.0894054832,59.5194405369
8.80112908093,9.18383537574
56.2317248701,103.781698326
12.6725607048,66.1793325553
8.83222815404,16.2415804973
6.66673828309,35.1702262689
78.044484938,124.165190258
60.5705079256,155.19515281
104.690389626,151.338169467
45.3314373966,195.205364218
2.91274303232,75.2209189238
41.4873131261,67.8993073952
7.03513196523,7.1117562023
23.2913414812,174.24601648
31.8550409526,NA
41.8252669746,85.6552640082
33.0169258171,40.7087624302
0.0384341114907,8.5162035075
47.1624685411,55.7987727849
10.4954875886,52.9803624615
3.95274481271,NA
67.9752370355,77.8115951417
11.1618538936,109.2483762
25.2973216644,276.334007455
33.3838924249,37.2618973649
97.2375369484,NA
70.2039360592,93.0001663984
59.0424130634,97.0356263854
35.8716472781,159.852307018
54.4292657552,NA
15.4454674768,53.6878567937
8.99410658783,29.9878073051
0.35584042347,20.0759234441
34.7661511684,41.6750660872
139.645712561,NA
13.7664560295,89.7050633371
56.0004540204,NA
61.6993701962,83.1507463256
41.7195313078,54.369422767
26.5814672145,50.7748199058
69.289161316,80.0634531442
66.3667083082,109.80382909
14.7376163428,34.7448214887
25.3617347489,51.787514833
50.8251913114,86.5041956961
11.5464727956,20.7572041033
13.8791681276,36.3314932983
17.1205744211,19.372850032
38.4842840236,60.6857010877
15.6617792971,NA
89.1248633448,113.061587695
7.76139044289,21.5321807697
36.5451178079,64.155944523
0.170436179848,79.3730009421
87.2700331166,NA
13.9518218721,17.7246282687
102.924202004,NA
20.2236330035,27.6041409932
49.8137604554,119.320167612
1.52094003548,8.2853191812
27.7638219146,40.6371248289
65.2397681438,230.31764085
23.0796768438,36.6441254135
41.4795467571,44.3391123127
7.09213742466,33.2541955816
40.60493313,53.8140195988
13.8240240398,50.0801135795
12.4219135843,25.4667332652
44.4534190392,75.2861243776
0.956429651198,15.4795866004
0.36498977994,26.7414408178
31.2417586108,36.133476163
46.9852727695,76.7446460182
75.7447851479,80.3588106443
45.6151972133,76.7140603277
30.966282676,70.5439138701
19.7626802618,40.2161539746
41.0708299982,129.709211262
104.629227643,NA
41.927807833,63.1600084551
33.704211225,73.4700653701
46.3310897262,114.929841008
11.8869143973,30.1718589622
66.739797274,86.4497175466
41.6429759583,44.580452132
66.1589016906,67.5872405076
59.7182947962,78.7892327036
68.0299025442,139.921383877
30.8665331562,42.3638572266
28.7514274085,106.487373805
6.31960021956,33.9928661579
38.0306473196,61.9910863965
42.9421178215,111.792874035
16.448041324,NA
22.5366406806,24.3975441082
0.759137005802,31.3470412077
3.10498691204,9.63971648672
21.4529233399,70.9405062042
26.6900381182,27.3751146614
100.532766067,129.168380843
23.8927733887,92.250547685
14.0145991533,58.3039719603
8.89623982244,90.6816584823
50.444156557,59.2627115877
44.488737806,53.0541816817
1.50502314624,40.8944112468
27.5311785018,43.4511858199
1.04443977772,17.4300465228
16.0146606422,23.1645043609
8.46004925612,22.6182263691
23.4623409297,47.140507049
13.476802399,56.0067944781
7.05063010768,NA
116.703455753,168.463182388
13.1805869643,NA
20.4872309988,39.7209840651
19.8176169037,33.3479129966
64.3945506487,NA
7.97248434013,14.097969988
15.0381916445,34.2630783201
47.9147571547,78.6116214632
29.2402483673,41.3764035787
1.16506901287,7.9647575099
22.4735916885,39.8878785923
57.5958511043,109.73219041
37.0184008002,49.7140636343
75.8331972736,102.020828888
16.4805180175,42.181096246
39.8518208382,93.58833991
149.284478778,NA
25.0225916489,47.9877904396
18.9363405396,24.0983287943
42.5761076834,90.9873804272
5.98225707234,11.9837715107
32.2425464541,61.8600587954
43.6242902109,127.587333124
58.0714018768,62.2778665992
2.65549782876,13.3137019735
33.0869259289,39.2804225008
58.4234924521,75.5869922396
16.2309622866,38.1189953999
60.2019886594,78.7158826316
132.210014558,137.166528753
41.6310989896,103.627789121
25.7786009517,29.568874814
108.773770938,117.850673125
67.7828616784,258.569056725
21.1523738189,141.11786535
16.129334089,38.1937500146
12.9874454353,84.7305406043
4.76667368125,17.003788076
22.8335929425,77.4884479897
5.73598039331,60.7373570229
35.839908655,37.8389083921
43.3622768988,64.961791932
36.5142177967,57.7533828197
22.469506713,40.1029516466
14.9615324235,28.2670082696
13.2496456119,NA
4.85508666524,7.69364157603
19.7701072255,59.3864737787
6.92910996726,174.798290364
20.7823295259,NA
6.23106462801,6.46387855947
26.7271061622,80.9248827927
39.9769222847,71.7789011837
25.0263814713,83.877937015
58.8919367074,63.6467423116
18.7958918027,44.5590844772
4.25331684493,31.5410932069
22.3236612731,101.790881123
35.0836425538,197.115662326
70.4727933377,95.3838684608
36.3627856812,77.3607263981
16.3017388963,101.594182335
4.04568991423,56.6899604974
48.1859824924,52.2205857329
53.7097037305,84.5348727962
16.24698693,32.4870688513
21.419109722,46.1262211769
